"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3189","1","일본여행","여행","해외여행","아시아","일본","260","854","1114","20210707"
"3190","2","하와이여행","여행","해외여행","북아메리카","미국","133","399","532","20210707"
"3191","3","베트남여행","여행","해외여행","아시아","베트남","98","393","491","20210707"
"3192","4","태국여행","여행","해외여행","아시아","태국","96","381","477","20210707"
"3193","5","괌여행","여행","해외여행","오세아니아","미국","134","311","445","20210707"
"3194","6","미국여행","여행","해외여행","북아메리카","미국","99","341","440","20210707"
"3195","7","발리여행","여행","해외여행","아시아","인도네시아","42","325","367","20210707"
"3196","8","스위스여행","여행","해외여행","유럽","스위스","91","271","362","20210707"
"3197","9","대만여행","여행","해외여행","아시아","대만","93","230","323","20210707"
"3198","10","터키여행","여행","해외여행","유럽","터키","48","250","298","20210707"
