"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3009","1","일본여행","여행","해외여행","아시아","일본","197","960","1157","20210619"
"3010","2","괌여행","여행","해외여행","오세아니아","미국","80","663","743","20210619"
"3011","3","태국여행","여행","해외여행","아시아","태국","72","548","620","20210619"
"3012","4","하와이여행","여행","해외여행","북아메리카","미국","72","547","619","20210619"
"3013","5","베트남여행","여행","해외여행","아시아","베트남","56","481","537","20210619"
"3014","6","터키여행","여행","해외여행","유럽","터키","41","463","504","20210619"
"3015","7","대만여행","여행","해외여행","아시아","대만","60","374","434","20210619"
"3016","8","스페인여행","여행","해외여행","유럽","스페인","43","384","427","20210619"
"3017","9","발리여행","여행","해외여행","아시아","인도네시아","42","349","391","20210619"
"3018","10","스위스여행","여행","해외여행","유럽","스위스","41","346","387","20210619"
