"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3079","1","일본여행","여행","해외여행","아시아","일본","165","864","1029","20210626"
"3080","2","발리여행","여행","해외여행","아시아","인도네시아","37","548","585","20210626"
"3081","3","태국여행","여행","해외여행","아시아","태국","63","433","496","20210626"
"3082","4","괌여행","여행","해외여행","오세아니아","미국","83","412","495","20210626"
"3083","5","베트남여행","여행","해외여행","아시아","베트남","44","430","474","20210626"
"3084","6","하와이여행","여행","해외여행","북아메리카","미국","54","385","439","20210626"
"3085","7","미국여행","여행","해외여행","북아메리카","미국","70","308","378","20210626"
"3086","8","대만여행","여행","해외여행","아시아","대만","31","289","320","20210626"
"3087","9","터키여행","여행","해외여행","유럽","터키","28","289","317","20210626"
"3088","10","스위스여행","여행","해외여행","유럽","스위스","31","282","313","20210626"
