"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3059","1","일본여행","여행","해외여행","아시아","일본","310","1048","1358","20210624"
"3060","2","태국여행","여행","해외여행","아시아","태국","137","435","572","20210624"
"3061","3","괌여행","여행","해외여행","오세아니아","미국","169","380","549","20210624"
"3062","4","하와이여행","여행","해외여행","북아메리카","미국","126","374","500","20210624"
"3063","5","필리핀여행","여행","해외여행","아시아","필리핀","78","389","467","20210624"
"3064","6","베트남여행","여행","해외여행","아시아","베트남","98","359","457","20210624"
"3065","7","스페인여행","여행","해외여행","유럽","스페인","98","325","423","20210624"
"3066","8","미국여행","여행","해외여행","북아메리카","미국","99","324","423","20210624"
"3067","9","스위스여행","여행","해외여행","유럽","스위스","102","308","410","20210624"
"3068","10","터키여행","여행","해외여행","유럽","터키","83","306","389","20210624"
