"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3109","1","일본여행","여행","해외여행","아시아","일본","285","876","1161","20210629"
"3110","2","괌여행","여행","해외여행","오세아니아","미국","193","426","619","20210629"
"3111","3","스위스여행","여행","해외여행","유럽","스위스","106","477","583","20210629"
"3112","4","태국여행","여행","해외여행","아시아","태국","138","420","558","20210629"
"3113","5","베트남여행","여행","해외여행","아시아","베트남","102","426","528","20210629"
"3114","6","하와이여행","여행","해외여행","북아메리카","미국","126","394","520","20210629"
"3115","7","사이판여행","여행","해외여행","오세아니아","미국","72","428","500","20210629"
"3116","8","몰타여행","여행","해외여행","유럽","몰타","27","430","457","20210629"
"3117","9","미국여행","여행","해외여행","북아메리카","미국","101","348","449","20210629"
"3118","10","스페인여행","여행","해외여행","유럽","스페인","94","288","382","20210629"
