"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3169","1","팔라우여행","여행","해외여행","오세아니아","팔라우","24","1826","1850","20210705"
"3170","2","일본여행","여행","해외여행","아시아","일본","357","1042","1399","20210705"
"3171","3","태국여행","여행","해외여행","아시아","태국","142","458","600","20210705"
"3172","4","베트남여행","여행","해외여행","아시아","베트남","109","463","572","20210705"
"3173","5","괌여행","여행","해외여행","오세아니아","미국","149","422","571","20210705"
"3174","6","하와이여행","여행","해외여행","북아메리카","미국","123","381","504","20210705"
"3175","7","미국여행","여행","해외여행","북아메리카","미국","95","346","441","20210705"
"3176","8","필리핀여행","여행","해외여행","아시아","필리핀","71","346","417","20210705"
"3177","9","사이판여행","여행","해외여행","오세아니아","미국","138","270","408","20210705"
"3178","10","대만여행","여행","해외여행","아시아","대만","102","292","394","20210705"
