"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3119","1","사이판여행","여행","해외여행","오세아니아","미국","328","1775","2103","20210630"
"3120","2","일본여행","여행","해외여행","아시아","일본","261","899","1160","20210630"
"3121","3","괌여행","여행","해외여행","오세아니아","미국","158","464","622","20210630"
"3122","4","태국여행","여행","해외여행","아시아","태국","131","449","580","20210630"
"3123","5","하와이여행","여행","해외여행","북아메리카","미국","144","410","554","20210630"
"3124","6","스위스여행","여행","해외여행","유럽","스위스","94","384","478","20210630"
"3125","7","베트남여행","여행","해외여행","아시아","베트남","80","391","471","20210630"
"3126","8","몰타여행","여행","해외여행","유럽","몰타","34","434","468","20210630"
"3127","9","미국여행","여행","해외여행","북아메리카","미국","105","345","450","20210630"
"3128","10","발리여행","여행","해외여행","아시아","인도네시아","56","362","418","20210630"
