"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3019","1","일본여행","여행","해외여행","아시아","일본","198","1182","1380","20210620"
"3020","2","괌여행","여행","해외여행","오세아니아","미국","112","845","957","20210620"
"3021","3","터키여행","여행","해외여행","유럽","터키","49","782","831","20210620"
"3022","4","태국여행","여행","해외여행","아시아","태국","83","652","735","20210620"
"3023","5","하와이여행","여행","해외여행","북아메리카","미국","73","628","701","20210620"
"3024","6","베트남여행","여행","해외여행","아시아","베트남","75","581","656","20210620"
"3025","7","스페인여행","여행","해외여행","유럽","스페인","63","521","584","20210620"
"3026","8","대만여행","여행","해외여행","아시아","대만","76","498","574","20210620"
"3027","9","스위스여행","여행","해외여행","유럽","스위스","70","468","538","20210620"
"3028","10","싱가포르여행","여행","해외여행","아시아","싱가포르","57","411","468","20210620"
